sim_time_s,global_tp,global_tn,global_fp,global_fn,accuracy,fpr,mcc,f1_v1,f1_v2,f1_v3,pdr,avg_latency_ms,tm_rate_per_s,tm_delta_pct,broadcast_amplification_gamma,alert_depth_max,eps_topo,flowmod_excess_rate,avg_mitigation_latency_ms,cpu_pct,mem_mb
44.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1220.0000,24300.0000,1.0000,0,0.0000,0.0000,0.0000,506.2438,141.4961
45.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1220.0000,24300.0000,1.0000,0,0.0000,0.0000,0.0000,506.2385,141.4961
46.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1220.0000,24300.0000,1.0000,0,0.0000,0.0000,0.0000,506.1483,141.4961
47.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1220.0000,24300.0000,1.0000,0,0.0000,0.0000,0.0000,505.8952,141.4961
48.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1220.0000,24300.0000,1.0000,0,0.0000,0.0000,0.0000,505.8157,141.4961
49.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1220.0000,24300.0000,1.0000,0,0.0000,0.0000,0.0000,506.2194,141.4961
50.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1220.0000,24300.0000,1.0000,0,0.0000,0.0000,0.0000,505.9602,141.4961
51.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1220.0000,24300.0000,1.0000,0,0.0000,0.0000,0.0000,505.9225,141.4961
52.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1220.0000,24300.0000,1.0000,0,0.0000,0.0000,0.0000,505.6410,141.4961
53.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1220.0000,24300.0000,1.0000,0,0.0000,0.0000,0.0000,505.3513,141.4961
54.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1220.0000,24300.0000,1.0000,0,0.0000,0.0000,0.0000,505.3449,141.4961
55.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1220.0000,24300.0000,1.0000,0,0.0000,0.0000,0.0000,505.1602,141.4961
56.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1220.0000,24300.0000,1.0000,0,0.0000,0.0000,0.0000,505.2977,141.4961
57.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1220.0000,24300.0000,1.0000,0,0.0000,0.0000,0.0000,505.6202,141.4961
58.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1220.0000,24300.0000,1.0000,0,0.0000,0.0000,0.0000,505.8978,141.4961
1.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,514.9944,141.2969
2.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,500.0000,2.0000,2,0.0000,0.0000,0.0000,508.3253,141.4844
3.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0000,1300.0000,2.0000,2,0.0000,0.0000,0.0000,515.2473,141.4844
4.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,514.5976,141.4844
5.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,511.1636,141.4844
6.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,508.7110,141.4844
7.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,508.6221,141.4844
8.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,507.1082,141.4844
9.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,506.1972,141.4844
10.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,508.8161,141.4844
11.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,510.1650,141.4844
12.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,508.7674,141.4844
13.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,508.2840,141.4844
14.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,507.9984,141.4844
15.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,506.9983,141.4844
16.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,507.1749,141.4844
17.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,508.6098,141.4844
18.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,507.7882,141.4844
19.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,506.7486,141.4844
20.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,506.5225,141.4844
21.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,505.8169,141.4844
22.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,505.1291,141.4844
23.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,505.3321,141.4844
24.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,507.1189,141.4844
25.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,506.6528,141.4844
26.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,506.8509,141.4844
27.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,507.1062,141.4844
28.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,507.4474,141.4844
29.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,507.1658,141.4844
30.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,508.4508,141.4844
31.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,508.3117,141.4844
32.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,507.9083,141.4844
33.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,507.9699,141.4844
34.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,508.0850,141.4844
35.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,507.6937,141.4844
36.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,507.4858,141.4844
37.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,508.2625,141.4844
38.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,508.1019,141.4844
39.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,507.7494,141.4844
40.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1500.0000,2.0000,2,0.0000,0.0000,0.0000,507.9994,141.4844
1.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,516.9963,141.3281
2.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,500.0000,2.0000,2,0.0000,0.0000,0.0000,509.3260,141.5156
3.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0000,1300.0000,2.0000,2,0.0000,0.0000,0.0000,518.9991,141.5156
4.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0000,2100.0000,2.0000,2,0.0000,0.0000,0.0000,522.6007,141.5156
5.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,2900.0000,2.0000,2,0.0000,0.0000,0.0000,518.9994,141.5156
6.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.0000,3100.0000,2.0000,2,0.0000,0.0000,0.0000,519.9998,141.5156
7.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.0000,3100.0000,2.0000,2,0.0000,0.0000,0.0000,518.3744,141.5156
8.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.0000,3100.0000,2.0000,2,0.0000,0.0000,0.0000,515.8878,141.5156
9.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.0000,3100.0000,2.0000,2,0.0000,0.0000,0.0000,513.5986,141.5156
10.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.0000,3100.0000,2.0000,2,0.0000,0.0000,0.0000,517.9995,141.5156
11.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.0000,3100.0000,2.0000,2,0.0000,0.0000,0.0000,516.4160,141.5156
12.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.0000,3100.0000,2.0000,2,0.0000,0.0000,0.0000,514.8453,141.5156
13.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.0000,3100.0000,2.0000,2,0.0000,0.0000,0.0000,514.3563,141.5156
14.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.0000,3100.0000,2.0000,2,0.0000,0.0000,0.0000,512.8656,141.5156
1.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,547.0251,141.3398
2.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,500.0000,2.0000,2,0.0000,0.0000,0.0000,531.0065,141.5195
3.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0000,1300.0000,2.0000,2,0.0000,0.0000,0.0000,530.5046,141.5273
4.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0000,2100.0000,2.0000,2,0.0000,0.0000,0.0000,526.0020,141.5273
5.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,2900.0000,2.0000,2,0.0000,0.0000,0.0000,520.6666,141.5352
6.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,190.0000,3700.0000,2.0000,2,0.0000,0.0000,0.0000,516.5703,141.5352
7.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,230.0000,4500.0000,2.0000,2,0.0000,0.0000,0.0000,517.4992,141.5352
8.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,4700.0000,2.0000,2,0.0000,0.0000,0.0000,518.5551,141.5352
9.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,4700.0000,2.0000,2,0.0000,0.0000,0.0000,516.3991,141.5352
10.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,4700.0000,2.0000,2,0.0000,0.0000,0.0000,515.6355,141.5352
11.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,4700.0000,2.0000,2,0.0000,0.0000,0.0000,513.6655,141.5352
12.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,4700.0000,2.0000,2,0.0000,0.0000,0.0000,512.2295,141.5352
13.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,4700.0000,2.0000,2,0.0000,0.0000,0.0000,511.8559,141.5352
14.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,4700.0000,2.0000,2,0.0000,0.0000,0.0000,512.7323,141.5352
1.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,525.0040,141.2773
2.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,500.0000,2.0000,2,0.0000,0.0000,0.0000,515.3298,141.4531
