scenario,atk_count,cycle,time_s,node_id,is_attacker,beacon_count,n_intervals,beta_i
v1b,180,8,16.998,178,1,10,9,0.000000
v1b,180,8,16.998,179,1,10,9,0.000000
v1b,180,8,16.998,180,1,10,9,0.000000
v1b,180,8,16.998,181,1,10,9,0.000000
v1b,180,8,16.998,182,1,10,9,0.000000
v1b,180,8,16.998,183,1,10,9,0.000000
v1b,180,8,16.998,184,1,10,9,0.000000
v1b,180,8,16.998,185,0,5,4,0.000000
v1b,180,8,16.998,186,0,5,4,0.000000
v1b,180,8,16.998,187,0,5,4,0.000000
v1b,180,8,16.998,188,0,5,4,0.000000
v1b,180,8,16.998,189,0,6,5,0.150597
v1b,180,8,16.998,190,0,5,4,0.000000
v1b,180,8,16.998,191,0,5,4,0.000000
v1b,180,8,16.998,192,0,5,4,0.000000
v1b,180,8,16.998,193,0,5,4,0.000000
v1b,180,8,16.998,194,0,4,3,0.000000
v1b,180,8,16.998,195,0,5,4,0.000000
v1b,180,8,16.998,196,0,5,4,0.000000
v1b,180,8,16.998,197,0,5,4,0.000000
v1b,180,8,16.998,198,0,5,4,0.000000
v1b,180,8,16.998,199,0,5,4,0.000000
v1b,180,8,16.998,200,0,5,4,0.000000
v1b,180,8,16.998,201,0,5,4,0.000000
v1b,180,8,16.998,202,0,5,4,0.000000
v1b,180,8,16.998,203,0,5,4,0.000000
v1b,180,8,16.998,204,0,5,4,0.000000
v1b,180,9,18.998,5,1,10,9,0.000000
v1b,180,9,18.998,6,1,10,9,0.000000
v1b,180,9,18.998,7,1,10,9,0.000000
v1b,180,9,18.998,8,1,10,9,0.000000
v1b,180,9,18.998,9,1,10,9,0.000000
v1b,180,9,18.998,10,1,10,9,0.000000
v1b,180,9,18.998,11,1,10,9,0.000000
v1b,180,9,18.998,12,1,10,9,0.000000
v1b,180,9,18.998,13,1,11,10,0.006083
v1b,180,9,18.998,14,1,10,9,0.000000
v1b,180,9,18.998,15,1,10,9,0.000000
v1b,180,9,18.998,16,1,10,9,0.000000
v1b,180,9,18.998,17,1,10,9,0.000000
v1b,180,9,18.998,18,1,10,9,0.000000
v1b,180,9,18.998,19,1,11,10,0.006083
v1b,180,9,18.998,20,1,10,9,0.000000
v1b,180,9,18.998,21,1,10,9,0.000000
v1b,180,9,18.998,22,1,10,9,0.000000
v1b,180,9,18.998,23,1,10,9,0.000000
v1b,180,9,18.998,24,1,10,9,0.000000
v1b,180,9,18.998,25,1,10,9,0.000000
v1b,180,9,18.998,26,1,10,9,0.000000
v1b,180,9,18.998,27,1,10,9,0.000000
v1b,180,9,18.998,28,1,10,9,0.000000
v1b,180,9,18.998,29,1,10,9,0.000000
v1b,180,9,18.998,30,1,10,9,0.000000
v1b,180,9,18.998,31,1,10,9,0.000000
v1b,180,9,18.998,32,1,10,9,0.000000
v1b,180,9,18.998,33,1,10,9,0.000000
v1b,180,9,18.998,34,1,10,9,0.000000
v1b,180,9,18.998,35,1,10,9,0.000000
v1b,180,9,18.998,36,1,10,9,0.000000
v1b,180,9,18.998,37,1,11,10,0.006083
v1b,180,9,18.998,38,1,11,10,0.006083
v1b,180,9,18.998,39,1,10,9,0.000000
v1b,180,9,18.998,40,1,10,9,0.000000
v1b,180,9,18.998,41,1,11,10,0.006083
v1b,180,9,18.998,42,1,11,10,0.006083
v1b,180,9,18.998,43,1,11,10,0.006083
v1b,180,9,18.998,44,1,10,9,0.000000
v1b,180,9,18.998,45,1,10,9,0.000000
v1b,180,9,18.998,46,1,10,9,0.000000
v1b,180,9,18.998,47,1,10,9,0.000000
v1b,180,9,18.998,48,1,10,9,0.000000
v1b,180,9,18.998,49,1,10,9,0.000000
v1b,180,9,18.998,50,1,10,9,0.000000
v1b,180,9,18.998,51,1,11,10,0.006083
v1b,180,9,18.998,52,1,10,9,0.000000
v1b,180,9,18.998,53,1,10,9,0.000000
v1b,180,9,18.998,54,1,10,9,0.000000
v1b,180,9,18.998,55,1,11,10,0.006083
v1b,180,9,18.998,56,1,10,9,0.000000
v1b,180,9,18.998,57,1,10,9,0.000000
v1b,180,9,18.998,58,1,10,9,0.000000
v1b,180,9,18.998,59,1,10,9,0.000000
v1b,180,9,18.998,60,1,10,9,0.000000
v1b,180,9,18.998,61,1,10,9,0.000000
v1b,180,9,18.998,62,1,10,9,0.000000
v1b,180,9,18.998,63,1,10,9,0.000000
v1b,180,9,18.998,64,1,10,9,0.000000
v1b,180,9,18.998,65,1,10,9,0.000000
v1b,180,9,18.998,66,1,10,9,0.000000
v1b,180,9,18.998,67,1,10,9,0.000000
v1b,180,9,18.998,68,1,10,9,0.000000
v1b,180,9,18.998,69,1,10,9,0.000000
v1b,180,9,18.998,70,1,10,9,0.000000
v1b,180,9,18.998,71,1,10,9,0.000000
v1b,180,9,18.998,72,1,10,9,0.000000
v1b,180,9,18.998,73,1,10,9,0.000000
v1b,180,9,18.998,74,1,10,9,0.000000
v1b,180,9,18.998,75,1,10,9,0.000000
v1b,180,9,18.998,76,1,10,9,0.000000
v1b,180,9,18.998,77,1,10,9,0.000000
v1b,180,9,18.998,78,1,10,9,0.000000
v1b,180,9,18.998,79,1,10,9,0.000000
v1b,180,9,18.998,80,1,10,9,0.000000
v1b,180,9,18.998,81,1,10,9,0.000000
v1b,180,9,18.998,82,1,10,9,0.000000
v1b,180,9,18.998,83,1,10,9,0.000000
v1b,180,9,18.998,84,1,10,9,0.000000
v1b,180,9,18.998,85,1,10,9,0.000000
v1b,180,9,18.998,86,1,10,9,0.000000
v1b,180,9,18.998,87,1,10,9,0.000000
v1b,180,9,18.998,88,1,10,9,0.000000
v1b,180,9,18.998,89,1,10,9,0.000000
v1b,180,9,18.998,90,1,10,9,0.000000
v1b,180,9,18.998,91,1,10,9,0.000000
v1b,180,9,18.998,92,1,10,9,0.000000
v1b,180,9,18.998,93,1,10,9,0.000000
v1b,180,9,18.998,94,1,10,9,0.000000
v1b,180,9,18.998,95,1,10,9,0.000000
v1b,180,9,18.998,96,1,10,9,0.000000
v1b,180,9,18.998,97,1,10,9,0.000000
v1b,180,9,18.998,98,1,10,9,0.000000
v1b,180,9,18.998,99,1,10,9,0.000000
v1b,180,9,18.998,100,1,10,9,0.000000
v1b,180,9,18.998,101,1,10,9,0.000000
v1b,180,9,18.998,102,1,10,9,0.000000
v1b,180,9,18.998,103,1,11,10,0.006083
v1b,180,9,18.998,104,1,11,10,0.006083
v1b,180,9,18.998,105,1,10,9,0.000000
v1b,180,9,18.998,106,1,10,9,0.000000
v1b,180,9,18.998,107,1,10,9,0.000000
v1b,180,9,18.998,108,1,10,9,0.000000
v1b,180,9,18.998,109,1,10,9,0.000000
v1b,180,9,18.998,110,1,10,9,0.000000
v1b,180,9,18.998,111,1,10,9,0.000000
v1b,180,9,18.998,112,1,10,9,0.000000
v1b,180,9,18.998,113,1,10,9,0.000000
v1b,180,9,18.998,114,1,10,9,0.000000
v1b,180,9,18.998,115,1,10,9,0.000000
v1b,180,9,18.998,116,1,10,9,0.000000
v1b,180,9,18.998,117,1,11,10,0.006083
v1b,180,9,18.998,118,1,10,9,0.000000
v1b,180,9,18.998,119,1,10,9,0.000000
v1b,180,9,18.998,120,1,10,9,0.000000
v1b,180,9,18.998,121,1,10,9,0.000000
v1b,180,9,18.998,122,1,10,9,0.000000
v1b,180,9,18.998,123,1,10,9,0.000000
v1b,180,9,18.998,124,1,10,9,0.000000
v1b,180,9,18.998,125,1,10,9,0.000000
v1b,180,9,18.998,126,1,10,9,0.000000
v1b,180,9,18.998,127,1,10,9,0.000000
v1b,180,9,18.998,128,1,10,9,0.000000
v1b,180,9,18.998,129,1,10,9,0.000000
v1b,180,9,18.998,130,1,10,9,0.000000
v1b,180,9,18.998,131,1,10,9,0.000000
v1b,180,9,18.998,132,1,10,9,0.000000
v1b,180,9,18.998,133,1,10,9,0.000000
v1b,180,9,18.998,134,1,10,9,0.000000
v1b,180,9,18.998,135,1,10,9,0.000000
v1b,180,9,18.998,136,1,10,9,0.000000
v1b,180,9,18.998,137,1,10,9,0.000000
v1b,180,9,18.998,138,1,10,9,0.000000
v1b,180,9,18.998,139,1,10,9,0.000000
v1b,180,9,18.998,140,1,10,9,0.000000
v1b,180,9,18.998,141,1,10,9,0.000000
v1b,180,9,18.998,142,1,10,9,0.000000
v1b,180,9,18.998,143,1,10,9,0.000000
v1b,180,9,18.998,144,1,10,9,0.000000
v1b,180,9,18.998,145,1,10,9,0.000000
v1b,180,9,18.998,146,1,10,9,0.000000
v1b,180,9,18.998,147,1,10,9,0.000000
v1b,180,9,18.998,148,1,10,9,0.000000
v1b,180,9,18.998,149,1,11,10,0.006083
v1b,180,9,18.998,150,1,10,9,0.000000
v1b,180,9,18.998,151,1,10,9,0.000000
v1b,180,9,18.998,152,1,10,9,0.000000
v1b,180,9,18.998,153,1,10,9,0.000000
v1b,180,9,18.998,154,1,10,9,0.000000
v1b,180,9,18.998,155,1,10,9,0.000000
v1b,180,9,18.998,156,1,10,9,0.000000
v1b,180,9,18.998,157,1,10,9,0.000000
v1b,180,9,18.998,158,1,10,9,0.000000
v1b,180,9,18.998,159,1,10,9,0.000000
v1b,180,9,18.998,160,1,10,9,0.000000
v1b,180,9,18.998,161,1,10,9,0.000000
v1b,180,9,18.998,162,1,10,9,0.000000
v1b,180,9,18.998,163,1,10,9,0.000000
v1b,180,9,18.998,164,1,10,9,0.000000
v1b,180,9,18.998,165,1,10,9,0.000000
v1b,180,9,18.998,166,1,10,9,0.000000
v1b,180,9,18.998,167,1,10,9,0.000000
v1b,180,9,18.998,168,1,11,10,0.006083
v1b,180,9,18.998,169,1,10,9,0.000000
v1b,180,9,18.998,170,1,10,9,0.000000
v1b,180,9,18.998,171,1,10,9,0.000000
v1b,180,9,18.998,172,1,10,9,0.000000
v1b,180,9,18.998,173,1,10,9,0.000000
v1b,180,9,18.998,174,1,11,10,0.006083
v1b,180,9,18.998,175,1,10,9,0.000000
v1b,180,9,18.998,176,1,11,10,0.006083
v1b,180,9,18.998,177,1,10,9,0.000000
v1b,180,9,18.998,178,1,10,9,0.000000
v1b,180,9,18.998,179,1,10,9,0.000000
v1b,180,9,18.998,180,1,10,9,0.000000
v1b,180,9,18.998,181,1,10,9,0.000000
v1b,180,9,18.998,182,1,10,9,0.000000
v1b,180,9,18.998,183,1,10,9,0.000000
v1b,180,9,18.998,184,1,10,9,0.000000
v1b,180,9,18.998,185,0,5,4,0.000000
v1b,180,9,18.998,186,0,5,4,0.000000
v1b,180,9,18.998,187,0,5,4,0.000000
v1b,180,9,18.998,188,0,5,4,0.000000
v1b,180,9,18.998,189,0,5,4,0.000000
v1b,180,9,18.998,190,0,5,4,0.000000
v1b,180,9,18.998,191,0,5,4,0.000000
v1b,180,9,18.998,192,0,5,4,0.000000
v1b,180,9,18.998,193,0,5,4,0.000000
v1b,180,9,18.998,194,0,4,3,0.000000
v1b,180,9,18.998,195,0,5,4,0.000000
v1b,180,9,18.998,196,0,5,4,0.000000
v1b,180,9,18.998,197,0,5,4,0.000000
v1b,180,9,18.998,198,0,5,4,0.000000
v1b,180,9,18.998,199,0,5,4,0.000000
v1b,180,9,18.998,200,0,5,4,0.000000
v1b,180,9,18.998,201,0,5,4,0.000000
v1b,180,9,18.998,202,0,5,4,0.000000
v1b,180,9,18.998,203,0,5,4,0.000000
v1b,180,9,18.998,204,0,5,4,0.000000
v1b,180,10,20.998,5,1,11,10,0.006083
v1b,180,10,20.998,6,1,10,9,0.000000
v1b,180,10,20.998,7,1,10,9,0.000000
v1b,180,10,20.998,8,1,11,10,0.006083
v1b,180,10,20.998,9,1,10,9,0.000000
v1b,180,10,20.998,10,1,10,9,0.000000
v1b,180,10,20.998,11,1,11,10,0.006083
v1b,180,10,20.998,12,1,10,9,0.000000
v1b,180,10,20.998,13,1,10,9,0.000000
v1b,180,10,20.998,14,1,10,9,0.000000
v1b,180,10,20.998,15,1,10,9,0.000000
v1b,180,10,20.998,16,1,10,9,0.000000
v1b,180,10,20.998,17,1,10,9,0.000000
v1b,180,10,20.998,18,1,10,9,0.000000
v1b,180,10,20.998,19,1,10,9,0.000000
v1b,180,10,20.998,20,1,10,9,0.000000
v1b,180,10,20.998,21,1,10,9,0.000000
v1b,180,10,20.998,22,1,10,9,0.000000
v1b,180,10,20.998,23,1,10,9,0.000000
v1b,180,10,20.998,24,1,10,9,0.000000
v1b,180,10,20.998,25,1,10,9,0.000000
v1b,180,10,20.998,26,1,10,9,0.000000
v1b,180,10,20.998,27,1,10,9,0.000000
v1b,180,10,20.998,28,1,10,9,0.000000
v1b,180,10,20.998,29,1,10,9,0.000000
v1b,180,10,20.998,30,1,10,9,0.000000
v1b,180,10,20.998,31,1,10,9,0.000000
v1b,180,10,20.998,32,1,10,9,0.000000
v1b,180,10,20.998,33,1,10,9,0.000000
v1b,180,10,20.998,34,1,10,9,0.000000
v1b,180,10,20.998,35,1,10,9,0.000000
v1b,180,10,20.998,36,1,10,9,0.000000
v1b,180,10,20.998,37,1,11,10,0.006083
v1b,180,10,20.998,38,1,10,9,0.000000
v1b,180,10,20.998,39,1,11,10,0.006083
v1b,180,10,20.998,40,1,10,9,0.000000
v1b,180,10,20.998,41,1,10,9,0.000000
v1b,180,10,20.998,42,1,10,9,0.000000
v1b,180,10,20.998,43,1,10,9,0.000000
v1b,180,10,20.998,44,1,10,9,0.000000
v1b,180,10,20.998,45,1,10,9,0.000000
v1b,180,10,20.998,46,1,10,9,0.000000
v1b,180,10,20.998,47,1,10,9,0.000000
v1b,180,10,20.998,48,1,10,9,0.000000
v1b,180,10,20.998,49,1,11,10,0.006083
v1b,180,10,20.998,50,1,10,9,0.000000
v1b,180,10,20.998,51,1,11,10,0.006083
v1b,180,10,20.998,52,1,10,9,0.000000
v1b,180,10,20.998,53,1,10,9,0.000000
v1b,180,10,20.998,54,1,10,9,0.000000
v1b,180,10,20.998,55,1,11,10,0.006083
v1b,180,10,20.998,56,1,10,9,0.000000
v1b,180,10,20.998,57,1,10,9,0.000000
v1b,180,10,20.998,58,1,10,9,0.000000
v1b,180,10,20.998,59,1,10,9,0.000000
v1b,180,10,20.998,60,1,10,9,0.000000
v1b,180,10,20.998,61,1,10,9,0.000000
v1b,180,10,20.998,62,1,10,9,0.000000
v1b,180,10,20.998,63,1,10,9,0.000000
v1b,180,10,20.998,64,1,10,9,0.000000
v1b,180,10,20.998,65,1,10,9,0.000000
v1b,180,10,20.998,66,1,10,9,0.000000
v1b,180,10,20.998,67,1,10,9,0.000000
v1b,180,10,20.998,68,1,10,9,0.000000
v1b,180,10,20.998,69,1,10,9,0.000000
v1b,180,10,20.998,70,1,10,9,0.000000
v1b,180,10,20.998,71,1,10,9,0.000000
v1b,180,10,20.998,72,1,10,9,0.000000
v1b,180,10,20.998,73,1,10,9,0.000000
v1b,180,10,20.998,74,1,10,9,0.000000
v1b,180,10,20.998,75,1,10,9,0.000000
v1b,180,10,20.998,76,1,10,9,0.000000
v1b,180,10,20.998,77,1,10,9,0.000000
v1b,180,10,20.998,78,1,10,9,0.000000
v1b,180,10,20.998,79,1,10,9,0.000000
v1b,180,10,20.998,80,1,10,9,0.000000
v1b,180,10,20.998,81,1,10,9,0.000000
v1b,180,10,20.998,82,1,10,9,0.000000
v1b,180,10,20.998,83,1,10,9,0.000000
v1b,180,10,20.998,84,1,11,10,0.006083
v1b,180,10,20.998,85,1,10,9,0.000000
v1b,180,10,20.998,86,1,10,9,0.000000
v1b,180,10,20.998,87,1,10,9,0.000000
v1b,180,10,20.998,88,1,10,9,0.000000
v1b,180,10,20.998,89,1,10,9,0.000000
v1b,180,10,20.998,90,1,10,9,0.000000
v1b,180,10,20.998,91,1,10,9,0.000000
v1b,180,10,20.998,92,1,10,9,0.000000
v1b,180,10,20.998,93,1,10,9,0.000000
v1b,180,10,20.998,94,1,10,9,0.000000
v1b,180,10,20.998,95,1,10,9,0.000000
v1b,180,10,20.998,96,1,11,10,0.006083
v1b,180,10,20.998,97,1,10,9,0.000000
v1b,180,10,20.998,98,1,10,9,0.000000
v1b,180,10,20.998,99,1,10,9,0.000000
v1b,180,10,20.998,100,1,10,9,0.000000
v1b,180,10,20.998,101,1,11,10,0.006083
v1b,180,10,20.998,102,1,10,9,0.000000
v1b,180,10,20.998,103,1,11,10,0.006083
v1b,180,10,20.998,104,1,10,9,0.000000
v1b,180,10,20.998,105,1,10,9,0.000000
v1b,180,10,20.998,106,1,10,9,0.000000
v1b,180,10,20.998,107,1,10,9,0.000000
v1b,180,10,20.998,108,1,10,9,0.000000
v1b,180,10,20.998,109,1,10,9,0.000000
v1b,180,10,20.998,110,1,10,9,0.000000
v1b,180,10,20.998,111,1,10,9,0.000000
v1b,180,10,20.998,112,1,10,9,0.000000
v1b,180,10,20.998,113,1,10,9,0.000000
v1b,180,10,20.998,114,1,10,9,0.000000
v1b,180,10,20.998,115,1,10,9,0.000000
v1b,180,10,20.998,116,1,10,9,0.000000
v1b,180,10,20.998,117,1,11,10,0.006083
v1b,180,10,20.998,118,1,10,9,0.000000
v1b,180,10,20.998,119,1,10,9,0.000000
v1b,180,10,20.998,120,1,10,9,0.000000
v1b,180,10,20.998,121,1,10,9,0.000000
v1b,180,10,20.998,122,1,10,9,0.000000
v1b,180,10,20.998,123,1,10,9,0.000000
v1b,180,10,20.998,124,1,10,9,0.000000
v1b,180,10,20.998,125,1,10,9,0.000000
v1b,180,10,20.998,126,1,11,10,0.006083
v1b,180,10,20.998,127,1,10,9,0.000000
v1b,180,10,20.998,128,1,10,9,0.000000
v1b,180,10,20.998,129,1,10,9,0.000000
v1b,180,10,20.998,130,1,10,9,0.000000
v1b,180,10,20.998,131,1,10,9,0.000000
v1b,180,10,20.998,132,1,10,9,0.000000
v1b,180,10,20.998,133,1,11,10,0.006083
v1b,180,10,20.998,134,1,10,9,0.000000
v1b,180,10,20.998,135,1,10,9,0.000000
v1b,180,10,20.998,136,1,10,9,0.000000
v1b,180,10,20.998,137,1,10,9,0.000000
v1b,180,10,20.998,138,1,10,9,0.000000
v1b,180,10,20.998,139,1,10,9,0.000000
v1b,180,10,20.998,140,1,10,9,0.000000
v1b,180,10,20.998,141,1,10,9,0.000000
v1b,180,10,20.998,142,1,10,9,0.000000
v1b,180,10,20.998,143,1,10,9,0.000000
v1b,180,10,20.998,144,1,10,9,0.000000
v1b,180,10,20.998,145,1,10,9,0.000000
v1b,180,10,20.998,146,1,10,9,0.000000
v1b,180,10,20.998,147,1,10,9,0.000000
v1b,180,10,20.998,148,1,10,9,0.000000
v1b,180,10,20.998,149,1,11,10,0.006083
v1b,180,10,20.998,150,1,10,9,0.000000
v1b,180,10,20.998,151,1,10,9,0.000000
v1b,180,10,20.998,152,1,10,9,0.000000
v1b,180,10,20.998,153,1,10,9,0.000000
v1b,180,10,20.998,154,1,10,9,0.000000
v1b,180,10,20.998,155,1,10,9,0.000000
v1b,180,10,20.998,156,1,10,9,0.000000
v1b,180,10,20.998,157,1,10,9,0.000000
v1b,180,10,20.998,158,1,10,9,0.000000
v1b,180,10,20.998,159,1,11,10,0.006083
v1b,180,10,20.998,160,1,10,9,0.000000
v1b,180,10,20.998,161,1,10,9,0.000000
v1b,180,10,20.998,162,1,11,10,0.006083
v1b,180,10,20.998,163,1,10,9,0.000000
v1b,180,10,20.998,164,1,10,9,0.000000
v1b,180,10,20.998,165,1,10,9,0.000000
v1b,180,10,20.998,166,1,10,9,0.000000
v1b,180,10,20.998,167,1,10,9,0.000000
v1b,180,10,20.998,168,1,10,9,0.000000
v1b,180,10,20.998,169,1,10,9,0.000000
v1b,180,10,20.998,170,1,11,10,0.006083
v1b,180,10,20.998,171,1,10,9,0.000000
v1b,180,10,20.998,172,1,10,9,0.000000
v1b,180,10,20.998,173,1,10,9,0.000000
v1b,180,10,20.998,174,1,10,9,0.000000
v1b,180,10,20.998,175,1,10,9,0.000000
v1b,180,10,20.998,176,1,10,9,0.000000
v1b,180,10,20.998,177,1,10,9,0.000000
v1b,180,10,20.998,178,1,10,9,0.000000
v1b,180,10,20.998,179,1,10,9,0.000000
v1b,180,10,20.998,180,1,10,9,0.000000
v1b,180,10,20.998,181,1,10,9,0.000000
v1b,180,10,20.998,182,1,10,9,0.000000
v1b,180,10,20.998,183,1,10,9,0.000000
v1b,180,10,20.998,184,1,10,9,0.000000
v1b,180,10,20.998,185,0,5,4,0.000000
v1b,180,10,20.998,186,0,5,4,0.000000
v1b,180,10,20.998,187,0,5,4,0.000000
v1b,180,10,20.998,188,0,5,4,0.000000
v1b,180,10,20.998,189,0,5,4,0.000000
v1b,180,10,20.998,190,0,5,4,0.000000
v1b,180,10,20.998,191,0,5,4,0.000000
v1b,180,10,20.998,192,0,5,4,0.000000
v1b,180,10,20.998,193,0,5,4,0.000000
v1b,180,10,20.998,194,0,4,3,0.000000
v1b,180,10,20.998,195,0,5,4,0.000000
v1b,180,10,20.998,196,0,5,4,0.000000
v1b,180,10,20.998,197,0,5,4,0.000000
v1b,180,10,20.998,198,0,5,4,0.000000
v1b,180,10,20.998,199,0,5,4,0.000000
v1b,180,10,20.998,200,0,5,4,0.000000
v1b,180,10,20.998,201,0,5,4,0.000000
v1b,180,10,20.998,202,0,5,4,0.000000
v1b,180,10,20.998,203,0,5,4,0.000000
v1b,180,10,20.998,204,0,5,4,0.000000
v1b,180,11,22.998,5,1,10,9,0.000000
v1b,180,11,22.998,6,1,10,9,0.000000
v1b,180,11,22.998,7,1,10,9,0.000000
v1b,180,11,22.998,8,1,10,9,0.000000
v1b,180,11,22.998,9,1,10,9,0.000000
v1b,180,11,22.998,10,1,10,9,0.000000
v1b,180,11,22.998,11,1,10,9,0.000000
v1b,180,11,22.998,12,1,10,9,0.000000
v1b,180,11,22.998,13,1,10,9,0.000000
v1b,180,11,22.998,14,1,10,9,0.000000
v1b,180,11,22.998,15,1,10,9,0.000000
v1b,180,11,22.998,16,1,10,9,0.000000
v1b,180,11,22.998,17,1,10,9,0.000000
v1b,180,11,22.998,18,1,10,9,0.000000
v1b,180,11,22.998,19,1,11,10,0.006083
v1b,180,11,22.998,20,1,10,9,0.000000
v1b,180,11,22.998,21,1,10,9,0.000000
v1b,180,11,22.998,22,1,10,9,0.000000
v1b,180,11,22.998,23,1,10,9,0.000000
v1b,180,11,22.998,24,1,10,9,0.000000
v1b,180,11,22.998,25,1,10,9,0.000000
v1b,180,11,22.998,26,1,10,9,0.000000
v1b,180,11,22.998,27,1,10,9,0.000000
v1b,180,11,22.998,28,1,11,10,0.006083
v1b,180,11,22.998,29,1,11,10,0.006083
v1b,180,11,22.998,30,1,10,9,0.000000
v1b,180,11,22.998,31,1,10,9,0.000000
v1b,180,11,22.998,32,1,11,10,0.006083
v1b,180,11,22.998,33,1,10,9,0.000000
v1b,180,11,22.998,34,1,10,9,0.000000
v1b,180,11,22.998,35,1,10,9,0.000000
v1b,180,11,22.998,36,1,10,9,0.000000
v1b,180,11,22.998,37,1,10,9,0.000000
v1b,180,11,22.998,38,1,10,9,0.000000
v1b,180,11,22.998,39,1,10,9,0.000000
v1b,180,11,22.998,40,1,10,9,0.000000
v1b,180,11,22.998,41,1,10,9,0.000000
v1b,180,11,22.998,42,1,10,9,0.000000
v1b,180,11,22.998,43,1,10,9,0.000000
v1b,180,11,22.998,44,1,10,9,0.000000
v1b,180,11,22.998,45,1,10,9,0.000000
v1b,180,11,22.998,46,1,10,9,0.000000
v1b,180,11,22.998,47,1,10,9,0.000000
v1b,180,11,22.998,48,1,10,9,0.000000
v1b,180,11,22.998,49,1,10,9,0.000000
v1b,180,11,22.998,50,1,10,9,0.000000
v1b,180,11,22.998,51,1,10,9,0.000000
v1b,180,11,22.998,52,1,10,9,0.000000
v1b,180,11,22.998,53,1,10,9,0.000000
v1b,180,11,22.998,54,1,10,9,0.000000
v1b,180,11,22.998,55,1,10,9,0.000000
v1b,180,11,22.998,56,1,11,10,0.006083
v1b,180,11,22.998,57,1,10,9,0.000000
v1b,180,11,22.998,58,1,10,9,0.000000
v1b,180,11,22.998,59,1,10,9,0.000000
v1b,180,11,22.998,60,1,10,9,0.000000
v1b,180,11,22.998,61,1,10,9,0.000000
v1b,180,11,22.998,62,1,10,9,0.000000
v1b,180,11,22.998,63,1,10,9,0.000000
v1b,180,11,22.998,64,1,10,9,0.000000
v1b,180,11,22.998,65,1,10,9,0.000000
v1b,180,11,22.998,66,1,10,9,0.000000
v1b,180,11,22.998,67,1,10,9,0.000000
v1b,180,11,22.998,68,1,10,9,0.000000
v1b,180,11,22.998,69,1,11,10,0.006083
v1b,180,11,22.998,70,1,10,9,0.000000
v1b,180,11,22.998,71,1,10,9,0.000000
v1b,180,11,22.998,72,1,10,9,0.000000
v1b,180,11,22.998,73,1,10,9,0.000000
v1b,180,11,22.998,74,1,10,9,0.000000
v1b,180,11,22.998,75,1,10,9,0.000000
v1b,180,11,22.998,76,1,10,9,0.000000
v1b,180,11,22.998,77,1,10,9,0.000000
v1b,180,11,22.998,78,1,10,9,0.000000
v1b,180,11,22.998,79,1,10,9,0.000000
v1b,180,11,22.998,80,1,10,9,0.000000
v1b,180,11,22.998,81,1,10,9,0.000000
v1b,180,11,22.998,82,1,10,9,0.000000
v1b,180,11,22.998,83,1,10,9,0.000000
v1b,180,11,22.998,84,1,11,10,0.006083
v1b,180,11,22.998,85,1,10,9,0.000000
v1b,180,11,22.998,86,1,10,9,0.000000
v1b,180,11,22.998,87,1,10,9,0.000000
v1b,180,11,22.998,88,1,10,9,0.000000
v1b,180,11,22.998,89,1,10,9,0.000000
v1b,180,11,22.998,90,1,10,9,0.000000
v1b,180,11,22.998,91,1,10,9,0.000000
v1b,180,11,22.998,92,1,10,9,0.000000
v1b,180,11,22.998,93,1,10,9,0.000000
v1b,180,11,22.998,94,1,10,9,0.000000
v1b,180,11,22.998,95,1,10,9,0.000000
v1b,180,11,22.998,96,1,10,9,0.000000
v1b,180,11,22.998,97,1,10,9,0.000000
v1b,180,11,22.998,98,1,10,9,0.000000
v1b,180,11,22.998,99,1,10,9,0.000000
v1b,180,11,22.998,100,1,10,9,0.000000
v1b,180,11,22.998,101,1,10,9,0.000000
v1b,180,11,22.998,102,1,10,9,0.000000
v1b,180,11,22.998,103,1,11,10,0.006083
v1b,180,11,22.998,104,1,10,9,0.000000
v1b,180,11,22.998,105,1,10,9,0.000000
v1b,180,11,22.998,106,1,10,9,0.000000
v1b,180,11,22.998,107,1,10,9,0.000000
v1b,180,11,22.998,108,1,10,9,0.000000
v1b,180,11,22.998,109,1,10,9,0.000000
v1b,180,11,22.998,110,1,10,9,0.000000
v1b,180,11,22.998,111,1,10,9,0.000000
v1b,180,11,22.998,112,1,10,9,0.000000
v1b,180,11,22.998,113,1,10,9,0.000000
v1b,180,11,22.998,114,1,10,9,0.000000
v1b,180,11,22.998,115,1,10,9,0.000000
v1b,180,11,22.998,116,1,10,9,0.000000
v1b,180,11,22.998,117,1,11,10,0.006083
v1b,180,11,22.998,118,1,10,9,0.000000
v1b,180,11,22.998,119,1,10,9,0.000000
v1b,180,11,22.998,120,1,10,9,0.000000
v1b,180,11,22.998,121,1,10,9,0.000000
v1b,180,11,22.998,122,1,10,9,0.000000
v1b,180,11,22.998,123,1,10,9,0.000000
v1b,180,11,22.998,124,1,10,9,0.000000
v1b,180,11,22.998,125,1,11,10,0.006083
v1b,180,11,22.998,126,1,10,9,0.000000
v1b,180,11,22.998,127,1,10,9,0.000000
v1b,180,11,22.998,128,1,10,9,0.000000
v1b,180,11,22.998,129,1,11,10,0.006083
v1b,180,11,22.998,130,1,10,9,0.000000
v1b,180,11,22.998,131,1,10,9,0.000000
v1b,180,11,22.998,132,1,10,9,0.000000
v1b,180,11,22.998,133,1,10,9,0.000000
v1b,180,11,22.998,134,1,10,9,0.000000
v1b,180,11,22.998,135,1,10,9,0.000000
