scenario,atk_count,cycle,time_s,node_id,phi,theta,sig_flag,hmac_ok,zeta
v3b,120,3,7.700000,83,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,83,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,84,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,84,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,85,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,85,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,86,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,86,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,87,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,87,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,88,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,88,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,89,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,89,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,90,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,90,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,91,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,91,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,92,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,92,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,93,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,93,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,94,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,94,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,95,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,95,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,96,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,96,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,97,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,97,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,98,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,98,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,99,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,99,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,100,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,100,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,101,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,101,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,102,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,102,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,103,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,103,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,104,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,104,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,105,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,105,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,106,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,106,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,107,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,107,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,108,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,108,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,109,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,109,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,110,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,110,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,111,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,111,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,112,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,112,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,113,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,113,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,114,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,114,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,115,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,115,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,116,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,116,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,117,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,117,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,118,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,118,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,119,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,119,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,120,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,120,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,121,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,121,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,122,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,122,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,123,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,123,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,124,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.700000,124,1.000000,0.900000,1,1,0.000000
v3b,120,3,7.800000,0,0.000000,0.900000,0,1,0.000000
v3b,120,3,7.800000,0,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,5,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,5,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,6,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,6,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,7,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,7,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,8,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,8,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,9,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,9,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,10,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,10,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,11,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,11,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,12,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,12,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,13,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,13,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,14,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,14,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,15,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,15,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,16,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,16,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,17,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,17,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,18,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,18,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,19,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,19,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,20,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,20,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,21,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,21,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,22,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,22,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,23,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,23,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,24,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,24,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,25,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,25,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,26,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,26,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,27,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,27,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,28,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,28,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,29,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,29,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,30,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,30,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,31,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,31,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,32,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,32,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,33,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,33,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,34,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,34,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,35,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,35,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,36,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,36,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,37,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,37,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,38,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,38,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,39,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,39,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,40,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,40,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,41,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,41,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,42,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,42,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,43,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,43,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,44,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,44,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,45,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,45,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,46,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,46,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,47,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,47,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,48,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,48,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,49,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,49,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,50,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,50,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,51,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,51,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,52,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,52,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,53,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,53,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,54,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,54,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,55,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,55,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,56,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,56,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,57,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,57,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,58,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,58,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,59,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,59,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,60,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,60,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,61,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,61,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,62,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,62,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,63,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,63,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,64,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,64,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,65,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,65,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,66,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,66,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,67,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,67,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,68,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,68,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,69,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,69,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,70,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,70,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,71,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,71,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,72,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,72,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,73,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,73,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,74,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,74,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,75,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,75,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,76,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,76,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,77,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,77,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,78,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,78,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,79,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,79,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,80,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,80,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,81,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,81,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,82,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,82,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,83,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,83,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,84,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,84,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,85,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,85,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,86,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,86,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,87,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,87,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,88,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,88,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,89,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,89,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,90,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,90,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,91,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,91,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,92,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,92,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,93,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,93,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,94,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,94,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,95,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,95,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,96,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,96,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,97,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,97,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,98,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,98,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,99,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,99,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,100,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,100,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,101,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,101,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,102,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,102,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,103,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,103,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,104,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,104,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,105,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,105,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,106,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,106,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,107,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,107,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,108,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,108,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,109,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,109,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,110,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,110,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,111,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,111,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,112,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,112,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,113,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,113,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,114,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,114,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,115,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,115,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,116,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,116,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,117,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,117,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,118,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,118,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,119,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,119,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,120,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,120,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,121,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,121,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,122,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,122,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,123,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,123,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,124,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.000000,124,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.100000,0,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.100000,0,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,5,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,5,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,6,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,6,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,7,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,7,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,8,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,8,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,9,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,9,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,10,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,10,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,11,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,11,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,12,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,12,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,13,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,13,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,14,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,14,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,15,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,15,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,16,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,16,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,17,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,17,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,18,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,18,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,19,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,19,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,20,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,20,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,21,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,21,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,22,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,22,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,23,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,23,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,24,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,24,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,25,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,25,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,26,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,26,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,27,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,27,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,28,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,28,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,29,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,29,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,30,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,30,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,31,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,31,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,32,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,32,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,33,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,33,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,34,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,34,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,35,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,35,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,36,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,36,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,37,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,37,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,38,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,38,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,39,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,39,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,40,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,40,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,41,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,41,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,42,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,42,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,43,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,43,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,44,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,44,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,45,0.000000,0.900000,0,1,0.000000
v3b,120,4,8.300000,45,0.000000,0.900000,0,1,0.000000
