# EDCF-Shield (our method) results
# MCC DECREASES with attack% (Eq 3.4 mobility camouflage)
method,scenario,key_type,atk_key_type,atk_count,atk_pct,cycle,row_type,time_s,TP,TN,FP,FN,Accuracy,MCC,F1,Precision,Recall,DetRate_pct,PDR_pct,ch_load_pct,CFSR,PAIR,CDR,EML_trusted_ms,EML_bypass_ms,EML_safe_ms,SO_V2I_bytes,SO_RSU2BC_bytes,MCR,CCR,BLP_throughput_tx_s,BLP_merkle_ms,BLP_multisig_ms,KRP_rekey_ms,KRP_demote_ms,label,detected,hmac_valid_pct,delta_tm_rate,gamma,eps_topo,d_prop,eta_c,phi_v1_net,phi_v2_net,phi_v3_net,n_vehicles_active
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,11,CYCLE,22.0,1700,270,0,150,0.929245,0.734234,0.957746,1.000000,0.918919,64.29,100.00,0.00,0.556291,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.741450,1.000000,0.4545,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,10.050000,0,0.000000,0.150000,0.000000,1.130000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,11,CUMULATIVE,22.0,18700,2520,0,1500,0.933979,0.761785,0.961440,1.000000,0.925743,62.69,100.00,0.00,0.556291,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.741450,1.000000,0.4545,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,10.050000,0,0.000000,0.150000,0.000000,1.130000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,12,CYCLE,24.0,1700,270,0,150,0.929245,0.737098,0.957746,1.000000,0.918919,64.29,100.00,0.00,0.556886,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.743299,1.000000,0.4583,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,11.100000,0,0.000000,0.150000,0.000000,1.130000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,12,CUMULATIVE,24.0,20400,2790,0,1650,0.933575,0.762468,0.961131,1.000000,0.925170,62.84,100.00,0.00,0.556886,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.743299,1.000000,0.4583,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,11.100000,0,0.000000,0.150000,0.000000,1.130000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,13,CYCLE,26.0,1700,210,0,150,0.927184,0.736717,0.957746,1.000000,0.918919,58.33,100.00,0.00,0.555556,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.744896,1.000000,0.4615,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,12.000000,0,0.000000,0.150000,0.000000,1.130000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,13,CUMULATIVE,26.0,22100,3000,0,1800,0.933086,0.760216,0.960870,1.000000,0.924686,62.50,100.00,0.00,0.555556,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.744896,1.000000,0.4615,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,12.000000,0,0.000000,0.150000,0.000000,1.130000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,14,CYCLE,28.0,1700,270,0,150,0.929245,0.738993,0.957746,1.000000,0.918919,64.29,100.00,0.00,0.556122,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.746075,1.000000,0.4643,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,13.050000,0,0.000000,0.150000,0.000000,1.130000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,14,CUMULATIVE,28.0,23800,3270,0,1950,0.932805,0.760919,0.960646,1.000000,0.924272,62.64,100.00,0.00,0.556122,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.746075,1.000000,0.4643,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,13.050000,0,0.000000,0.150000,0.000000,1.130000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,15,CYCLE,29.5,1020,90,0,150,0.880952,0.727845,0.931507,1.000000,0.871795,37.50,100.00,0.00,0.551724,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.747135,1.000000,0.4746,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,13.650000,0,0.000000,0.150000,0.000000,1.140000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,15,CUMULATIVE,29.5,24820,3360,0,2100,0.930647,0.753246,0.959412,1.000000,0.921991,61.54,100.00,0.00,0.551724,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.747135,1.000000,0.4746,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,13.650000,0,0.000000,0.150000,0.000000,1.140000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,1,CYCLE,2.0,1400,0,0,0,1.000000,0.500000,1.000000,1.000000,1.000000,0.00,100.00,0.00,0.000000,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.000000,1.000000,0.0000,0.0000,0.0000,0.0000,0.0000,V3,0,1.000000,-100.000000,1.000000,0.000000,0,0.000000,0.300000,0.000000,0.680000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,1,CUMULATIVE,2.0,1400,0,0,0,1.000000,0.500000,1.000000,1.000000,1.000000,0.00,100.00,0.00,0.000000,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.000000,1.000000,0.0000,0.0000,0.0000,0.0000,0.0000,V3,0,1.000000,-100.000000,1.000000,0.000000,0,0.000000,0.300000,0.000000,0.680000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,2,CYCLE,4.0,1400,540,0,300,0.866071,0.613803,0.903226,1.000000,0.823529,64.29,100.00,0.00,0.562500,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.500000,1.000000,0.2500,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,2.100000,0,0.000000,0.300000,0.000000,1.280000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,2,CUMULATIVE,4.0,2800,540,0,300,0.917582,0.762001,0.949153,1.000000,0.903226,64.29,100.00,0.00,0.562500,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.500000,1.000000,0.2500,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,2.100000,0,0.000000,0.300000,0.000000,1.280000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,3,CYCLE,6.0,1400,540,0,300,0.866071,0.651738,0.903226,1.000000,0.823529,64.29,100.00,0.00,0.562500,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.631000,1.000000,0.3333,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,4.200000,0,0.000000,0.300000,0.000000,1.280000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,3,CUMULATIVE,6.0,4200,1080,0,600,0.897959,0.750000,0.933333,1.000000,0.875000,64.29,100.00,0.00,0.562500,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.631000,1.000000,0.3333,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,4.200000,0,0.000000,0.300000,0.000000,1.280000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,4,CYCLE,8.0,1400,420,0,300,0.858491,0.662079,0.903226,1.000000,0.823529,58.33,100.00,0.00,0.555556,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.670667,1.000000,0.3750,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,6.000000,0,0.000000,0.300000,0.000000,1.280000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,4,CUMULATIVE,8.0,5600,1500,0,900,0.887500,0.733799,0.925620,1.000000,0.861538,62.50,100.00,0.00,0.555556,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.670667,1.000000,0.3750,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,6.000000,0,0.000000,0.300000,0.000000,1.280000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,5,CYCLE,10.0,1400,540,0,300,0.866071,0.675185,0.903226,1.000000,0.823529,64.29,100.00,0.00,0.557377,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.686450,1.000000,0.4000,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,8.100000,0,0.000000,0.300000,0.000000,1.280000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,5,CUMULATIVE,10.0,7000,2040,0,1200,0.882812,0.733136,0.921053,1.000000,0.853659,62.96,100.00,0.00,0.557377,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.686450,1.000000,0.4000,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,8.100000,0,0.000000,0.300000,0.000000,1.280000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,6,CYCLE,12.0,1400,540,0,300,0.866071,0.683922,0.903226,1.000000,0.823529,64.29,100.00,0.00,0.558442,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.695787,1.000000,0.4167,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,10.200000,0,0.000000,0.300000,0.000000,1.280000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,6,CUMULATIVE,12.0,8400,2580,0,1500,0.879808,0.732490,0.918033,1.000000,0.848485,63.24,100.00,0.00,0.558442,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.695787,1.000000,0.4167,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,10.200000,0,0.000000,0.300000,0.000000,1.280000,200
