scenario,atk_count,cycle,time_s,node_id,v_idx,is_attacker,label,phi_v1_i,phi_v2_i,phi_v3_i,s_BC,bcn_rate_i,tau_dir,zeta,zscore_v1_i,fanout_i,bcn_count_i,alert_in_i,alert_out_i,fm_count_i,xi_tm_i,detected,hmac_valid,pos_x,pos_y,last_vx,last_vy,ctrl_id,rsu_id
v3a,90,10,20.998,185,180,0,benign,0.0,0.0,1.0,0.0,0.238117,1.0,2179.749416,0.004297,0.0,5,0,0,0,0.0,0,1,1104.921,2058.951,13.0,13.0,0,60
v3a,90,10,20.998,186,181,0,benign,0.0,0.0,1.0,0.0,0.238117,1.0,2669.734897,0.004297,0.0,5,0,0,0,0.0,0,1,1967.695,2005.915,-20.0,-20.0,1,63
v3a,90,10,20.998,187,182,0,benign,0.0,0.0,1.0,0.0,0.238117,1.0,2699.255051,0.004297,0.0,5,0,0,0,0.0,0,1,1639.816,2354.066,-19.0,-19.0,2,62
v3a,90,10,20.998,188,183,0,benign,0.0,0.0,1.0,0.0,0.238117,1.0,2853.197216,0.004297,0.0,5,0,0,0,0.0,0,1,2067.019,2207.956,18.0,18.0,3,63
v3a,90,10,20.998,189,184,0,benign,0.0,0.0,1.0,0.0,0.238117,1.0,1380.92426,0.004297,0.0,5,0,0,0,0.0,0,1,970.225,1235.675,-20.0,-20.0,0,35
v3a,90,10,20.998,190,185,0,benign,0.0,0.0,1.0,0.0,0.238117,1.0,1887.611202,0.004297,0.0,5,0,0,0,0.0,0,1,1660.862,1241.502,-14.0,-14.0,1,38
v3a,90,10,20.998,191,186,0,benign,0.0,0.0,1.0,0.0,0.238117,1.0,2828.557792,0.004297,0.0,5,0,0,0,0.0,0,1,2171.889,2126.919,-17.0,-17.0,2,63
v3a,90,10,20.998,192,187,0,benign,0.0,0.0,1.0,0.0,0.238117,1.0,2663.876296,0.004297,0.0,5,0,0,0,0.0,0,1,2064.429,2021.959,20.0,20.0,3,63
v3a,90,10,20.998,193,188,0,benign,0.0,0.0,1.0,0.0,0.238117,1.0,2040.887308,0.004297,0.0,5,0,0,0,0.0,0,1,1375.336,1819.566,-19.0,-19.0,0,61
v3a,90,10,20.998,194,189,0,benign,0.0,0.0,1.0,0.0,0.238117,1.0,2431.587124,0.004297,0.0,5,0,0,0,0.0,0,1,1650.025,2116.915,-20.0,-20.0,1,62
v3a,90,10,20.998,195,190,0,benign,0.0,0.0,1.0,0.0,0.238117,1.0,2596.865402,0.004297,0.0,5,0,0,0,0.0,0,1,2051.478,2000.918,-18.0,-18.0,2,63
v3a,90,10,20.998,196,191,0,benign,0.0,0.0,1.0,0.0,0.238117,1.0,1906.145366,0.004297,0.0,5,0,0,0,0.0,0,1,926.358,1950.438,-18.0,-18.0,3,59
v3a,90,10,20.998,197,192,0,benign,0.0,0.0,1.0,0.0,0.238117,1.0,1871.734882,0.004297,0.0,5,0,0,0,0.0,0,1,905.05,1929.6,12.0,12.0,0,59
v3a,90,10,20.998,198,193,0,benign,0.0,0.0,1.0,0.0,0.238117,1.0,2873.243644,0.004297,0.0,5,0,0,0,0.0,0,1,2192.483,2306.273,15.0,15.0,1,63
v3a,90,10,20.998,199,194,0,benign,0.0,0.0,1.0,0.0,0.238117,1.0,1833.185599,0.004297,0.0,5,0,0,0,0.0,0,1,885.285,1910.375,-20.0,-20.0,2,59
v3a,90,10,20.998,200,195,0,benign,0.0,0.0,1.0,0.0,0.238117,1.0,1406.537013,0.004297,0.0,5,0,0,0,0.0,0,1,944.524,1430.174,-12.0,-12.0,3,43
v3a,90,10,20.998,201,196,0,benign,0.0,0.0,1.0,0.0,0.238117,1.0,1868.889568,0.004297,0.0,5,0,0,0,0.0,0,1,924.899,1948.289,11.0,11.0,0,59
v3a,90,10,20.998,202,197,0,benign,0.0,0.0,1.0,0.0,0.238117,1.0,2017.637477,0.004297,0.0,5,0,0,0,0.0,0,1,775.554,2150.064,-21.0,-21.0,1,59
v3a,90,10,20.998,203,198,0,benign,0.0,0.0,0.0,0.0,0.238117,1.0,0.0,0.004297,0.0,5,0,0,0,0.0,0,1,1357.978,1063.698,-20.0,-20.0,2,37
v3a,90,10,20.998,204,199,0,benign,0.0,0.0,0.0,0.0,0.238117,1.0,0.0,0.004297,0.0,5,0,0,0,0.0,0,1,1287.499,1467.979,-19.0,-19.0,3,45
v3a,90,11,22.998,5,0,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1926.788291,-2.23392,0.0,0,0,0,0,0.0,1,1,1306.85,1974.04,21.0,21.0,0,61
v3a,90,11,22.998,6,1,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1542.42688,-2.23392,0.0,0,0,0,0,0.0,1,1,1180.394,1599.273,-12.0,-13.0,1,52
v3a,90,11,22.998,7,2,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1603.142648,-2.23392,0.0,0,0,0,0,0.0,1,1,1210.26,1652.349,-16.0,20.0,2,52
v3a,90,11,22.998,8,3,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2238.890551,-2.23392,0.0,0,0,0,0,0.0,1,1,1502.811,2220.086,-15.0,18.0,3,62
v3a,90,11,22.998,9,4,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1647.873682,-2.23392,0.0,0,0,0,0,0.0,1,1,1160.378,1736.639,19.0,11.0,0,52
v3a,90,11,22.998,10,5,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2572.700347,-2.23392,0.0,0,0,0,0,0.0,1,1,2196.438,2078.955,19.0,17.0,1,63
v3a,90,11,22.998,11,6,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1657.282884,-2.23392,0.0,0,0,0,0,0.0,1,1,1140.106,1759.313,-19.0,-13.0,2,60
v3a,90,11,22.998,12,7,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1721.161437,-2.23392,0.0,0,0,0,0,0.0,1,1,1187.189,1805.898,20.0,19.0,3,60
v3a,90,11,22.998,13,8,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2066.25319,-2.23392,0.0,0,0,0,0,0.0,1,1,1442.394,2053.959,-12.0,20.0,0,61
v3a,90,11,22.998,14,9,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2088.463637,-2.23392,0.0,0,0,0,0,0.0,1,1,1606.859,1963.951,-17.0,13.0,1,62
v3a,90,11,22.998,15,10,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2260.993357,-2.23392,0.0,0,0,0,0,0.0,1,1,2212.308,1556.104,-18.0,-21.0,2,55
v3a,90,11,22.998,16,11,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2034.863479,-2.23392,0.0,0,0,0,0,0.0,1,1,1542.27,1945.95,-16.0,12.0,3,62
v3a,90,11,22.998,17,12,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2264.627405,-2.23392,0.0,0,0,0,0,0.0,1,1,1657.984,2146.195,-15.0,-20.0,0,62
v3a,90,11,22.998,18,13,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2411.888801,-2.23392,0.0,0,0,0,0,0.0,1,1,2055.4,1993.914,-16.0,-21.0,1,63
v3a,90,11,22.998,19,14,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2289.910066,-2.23392,0.0,1,0,0,0,0.0,1,1,1519.977,2269.464,-21.0,-21.0,2,62
v3a,90,11,22.998,20,15,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1344.421695,-2.23392,0.0,0,0,0,0,0.0,1,1,923.873,1520.374,-13.0,16.0,3,51
v3a,90,11,22.998,21,16,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2719.662445,-2.23392,0.0,0,0,0,0,0.0,1,1,2233.444,2251.639,16.0,20.0,0,63
v3a,90,11,22.998,22,17,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2052.686716,-2.23392,0.0,0,0,0,0,0.0,1,1,1547.96,1963.959,21.0,20.0,1,62
v3a,90,11,22.998,23,18,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2700.539017,-2.23392,0.0,0,0,0,0,0.0,1,1,2221.956,2236.099,-19.0,-17.0,2,63
v3a,90,11,22.998,24,19,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1657.780436,-2.23392,0.0,0,0,0,0,0.0,1,1,1567.566,1410.569,-19.0,11.0,3,46
v3a,90,11,22.998,25,20,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2663.721805,-2.23392,0.0,0,0,0,0,0.0,1,1,2028.984,2362.259,-15.0,-17.0,0,63
v3a,90,11,22.998,26,21,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2069.456673,-2.23392,0.0,0,0,0,0,0.0,1,1,1541.002,1989.954,-14.0,16.0,1,62
v3a,90,11,22.998,27,22,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2048.256692,-2.23392,0.0,0,0,0,0,0.0,1,1,1560.495,1948.954,-11.0,16.0,2,62
v3a,90,11,22.998,28,23,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2025.896831,-2.23392,0.0,1,0,0,0,0.0,1,1,1489.179,1973.57,11.0,-16.0,3,61
v3a,90,11,22.998,29,24,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1082.744341,-2.23392,0.0,1,0,0,0,0.0,1,1,866.426,1253.91,18.0,21.0,0,43
v3a,90,11,22.998,30,25,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1909.491165,-2.23392,0.0,0,0,0,0,0.0,1,1,1470.631,1842.95,13.0,12.0,1,61
v3a,90,11,22.998,31,26,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2143.462742,-2.23392,0.0,0,0,0,0,0.0,1,1,1675.122,1979.785,14.0,17.0,2,62
v3a,90,11,22.998,32,27,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2117.295575,-2.23392,0.0,1,0,0,0,0.0,1,1,994.876,2326.152,18.0,14.0,3,59
v3a,90,11,22.998,33,28,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2056.974146,-2.23392,0.0,0,0,0,0,0.0,1,1,1662.722,1877.296,14.0,-19.0,0,62
v3a,90,11,22.998,34,29,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1101.224877,-2.23392,0.0,0,0,0,0,0.0,1,1,853.263,1282.675,15.0,-20.0,1,43
v3a,90,11,22.998,35,30,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2160.561054,-2.23392,0.0,0,0,0,0,0.0,1,1,1611.239,2051.338,-17.0,19.0,2,62
v3a,90,11,22.998,36,31,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2051.890466,-2.23392,0.0,0,0,0,0,0.0,1,1,1590.92,1929.96,-16.0,21.0,3,62
v3a,90,11,22.998,37,32,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1254.816633,-2.23392,0.0,0,0,0,0,0.0,1,1,786.848,1483.999,19.0,-17.0,0,43
v3a,90,11,22.998,38,33,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2362.798655,-2.23392,0.0,0,0,0,0,0.0,1,1,1684.458,2248.105,-18.0,17.0,1,62
v3a,90,11,22.998,39,34,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1319.463443,-2.23392,0.0,0,0,0,0,0.0,1,1,879.84,1514.03,12.0,12.0,2,51
v3a,90,11,22.998,40,35,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1933.868728,-2.23392,0.0,0,0,0,0,0.0,1,1,1458.949,1881.982,11.0,-17.0,3,61
v3a,90,11,22.998,41,36,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1255.8043,-2.23392,0.0,0,0,0,0,0.0,1,1,831.84,1465.998,12.0,-18.0,0,43
v3a,90,11,22.998,42,37,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1323.792692,-2.23392,0.0,0,0,0,0,0.0,1,1,824.842,1543.002,14.0,-14.0,1,51
v3a,90,11,22.998,43,38,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2280.587255,-2.23392,0.0,0,0,0,0,0.0,1,1,2055.57,1798.335,12.0,-20.0,2,63
v3a,90,11,22.998,44,39,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2436.063265,-2.23392,0.0,0,0,0,0,0.0,1,1,1999.098,2083.914,-18.0,-21.0,3,63
v3a,90,11,22.998,45,40,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1514.282961,-2.23392,0.0,0,0,0,0,0.0,1,1,1095.411,1619.844,13.0,-21.0,0,52
v3a,90,11,22.998,46,41,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2435.741825,-2.23392,0.0,0,0,0,0,0.0,1,1,1982.679,2098.96,-17.0,21.0,1,63
v3a,90,11,22.998,47,42,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1671.869111,-2.23392,0.0,0,0,0,0,0.0,1,1,909.541,1883.749,13.0,-17.0,2,59
v3a,90,11,22.998,48,43,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1380.680855,-2.23392,0.0,0,0,0,0,0.0,1,1,1105.378,1454.65,-18.0,12.0,3,44
v3a,90,11,22.998,49,44,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1418.714042,-2.23392,0.0,0,0,0,0,0.0,1,1,1104.725,1501.049,-11.0,11.0,0,52
v3a,90,11,22.998,50,45,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1477.585784,-2.23392,0.0,0,0,0,0,0.0,1,1,1131.87,1553.679,12.0,-17.0,1,52
v3a,90,11,22.998,51,46,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1849.062507,-2.23392,0.0,0,0,0,0,0.0,1,1,1535.954,1712.023,16.0,15.0,2,54
v3a,90,11,22.998,52,47,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2169.268477,-2.23392,0.0,0,0,0,0,0.0,1,1,1414.011,2192.359,13.0,11.0,3,61
v3a,90,11,22.998,53,48,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2052.071134,-2.23392,0.0,0,0,0,0,0.0,1,1,997.876,2256.16,18.0,21.0,0,59
v3a,90,11,22.998,54,49,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2143.330688,-2.23392,0.0,0,0,0,0,0.0,1,1,1395.344,2173.214,16.0,-21.0,1,61
v3a,90,11,22.998,55,50,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2192.520722,-2.23392,0.0,0,0,0,0,0.0,1,1,1493.066,2171.449,18.0,11.0,2,61
v3a,90,11,22.998,56,51,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1951.974211,-2.23392,0.0,1,0,0,0,0.0,1,1,1489.444,1881.959,-12.0,20.0,3,61
v3a,90,11,22.998,57,52,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2221.724241,-2.23392,0.0,0,0,0,0,0.0,1,1,1405.948,2257.415,-18.0,-20.0,0,61
v3a,90,11,22.998,58,53,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2180.966288,-2.23392,0.0,0,0,0,0,0.0,1,1,1395.49,2216.521,-16.0,13.0,1,61
v3a,90,11,22.998,59,54,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2494.050527,-2.23392,0.0,0,0,0,0,0.0,1,1,2118.423,2046.914,15.0,-21.0,2,63
v3a,90,11,22.998,60,55,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1770.03198,-2.23392,0.0,0,0,0,0,0.0,1,1,1465.916,1668.054,-19.0,-21.0,3,53
v3a,90,11,22.998,61,56,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2124.182202,-2.23392,0.0,0,0,0,0,0.0,1,1,1465.922,2107.711,-14.0,-15.0,0,61
v3a,90,11,22.998,62,57,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1781.869888,-2.23392,0.0,0,0,0,0,0.0,1,1,1208.645,1863.631,17.0,13.0,1,60
v3a,90,11,22.998,63,58,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2242.340527,-2.23392,0.0,0,0,0,0,0.0,1,1,1953.161,1855.423,13.0,15.0,2,63
v3a,90,11,22.998,64,59,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1474.347941,-2.23392,0.0,0,0,0,0,0.0,1,1,1149.765,1537.795,-11.0,-20.0,3,52
v3a,90,11,22.998,65,60,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1880.319622,-2.23392,0.0,0,0,0,0,0.0,1,1,1073.565,2041.953,-11.0,15.0,0,60
v3a,90,11,22.998,66,61,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2079.706917,-2.23392,0.0,0,0,0,0,0.0,1,1,1580.889,1972.954,11.0,16.0,1,62
v3a,90,11,22.998,67,62,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1470.305725,-2.23392,0.0,0,0,0,0,0.0,1,1,1449.549,1260.069,20.0,11.0,2,45
v3a,90,11,22.998,68,63,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2034.75791,-2.23392,0.0,0,0,0,0,0.0,1,1,1396.263,2045.959,15.0,20.0,3,61
v3a,90,11,22.998,69,64,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1990.541468,-2.23392,0.0,1,0,0,0,0.0,1,1,1521.689,1905.954,-17.0,16.0,0,62
v3a,90,11,22.998,70,65,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1739.453393,-2.23392,0.0,0,0,0,0,0.0,1,1,1450.924,1640.65,-12.0,21.0,1,53
v3a,90,11,22.998,71,66,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2072.930196,-2.23392,0.0,0,0,0,0,0.0,1,1,1446.963,2058.954,15.0,16.0,2,61
v3a,90,11,22.998,72,67,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1988.30801,-2.23392,0.0,0,0,0,0,0.0,1,1,1629.951,1814.801,13.0,13.0,3,62
v3a,90,11,22.998,73,68,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1172.454349,-2.23392,0.0,0,0,0,0,0.0,1,1,833.808,1373.088,19.0,19.0,0,43
v3a,90,11,22.998,74,69,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2393.147066,-2.23392,0.0,0,0,0,0,0.0,1,1,2059.04,1962.96,21.0,21.0,1,63
v3a,90,11,22.998,75,70,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1911.586785,-2.23392,0.0,0,0,0,0,0.0,1,1,1937.513,1337.363,15.0,15.0,2,47
v3a,90,11,22.998,76,71,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1852.947917,-2.23392,0.0,0,0,0,0,0.0,1,1,1280.175,1903.915,-20.0,-20.0,3,61
v3a,90,11,22.998,77,72,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2042.637656,-2.23392,0.0,0,0,0,0,0.0,1,1,2031.614,1433.444,-12.0,-12.0,0,47
v3a,90,11,22.998,78,73,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,999.864311,-2.23392,0.0,0,0,0,0,0.0,1,1,889.264,1141.094,16.0,16.0,1,35
v3a,90,11,22.998,79,74,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2001.981501,-2.23392,0.0,0,0,0,0,0.0,1,1,2001.31,1405.45,21.0,21.0,2,47
v3a,90,11,22.998,80,75,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1866.347732,-2.23392,0.0,0,0,0,0,0.0,1,1,1905.819,1302.709,20.0,20.0,3,47
v3a,90,11,22.998,81,76,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2026.874609,-2.23392,0.0,0,0,0,0,0.0,1,1,1509.916,1959.916,-19.0,-19.0,0,62
v3a,90,11,22.998,82,77,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2033.736819,-2.23392,0.0,0,0,0,0,0.0,1,1,1878.014,1626.004,-21.0,-21.0,1,55
v3a,90,11,22.998,83,78,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2166.718419,-2.23392,0.0,0,0,0,0,0.0,1,1,1641.764,2035.924,-12.0,-12.0,2,62
v3a,90,11,22.998,84,79,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1368.563525,-2.23392,0.0,1,0,0,0,0.0,1,1,1337.675,1233.925,17.0,17.0,3,37
v3a,90,11,22.998,85,80,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2170.543515,-2.23392,0.0,0,0,0,0,0.0,1,1,1642.796,2039.956,18.0,18.0,0,62
v3a,90,11,22.998,86,81,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1987.703558,-2.23392,0.0,0,0,0,0,0.0,1,1,1577.923,1858.063,-13.0,-13.0,1,62
v3a,90,11,22.998,87,82,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2028.245606,-2.23392,0.0,0,0,0,0,0.0,1,1,1539.273,1939.923,-13.0,-13.0,2,62
v3a,90,11,22.998,88,83,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1792.762546,-2.23392,0.0,0,0,0,0,0.0,1,1,1242.81,1856.17,12.0,12.0,3,60
v3a,90,11,22.998,89,84,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2039.493582,-2.23392,0.0,0,0,0,0,0.0,1,1,1551.274,1944.954,16.0,16.0,0,62
v3a,90,11,22.998,90,85,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2098.099308,-2.23392,0.0,0,0,0,0,0.0,1,1,1339.018,2153.195,17.0,17.0,1,61
v3a,90,11,22.998,91,86,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1801.883618,-2.23392,0.0,0,0,0,0,0.0,1,1,1633.96,1551.91,21.0,21.0,2,54
v3a,90,11,22.998,92,87,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,2537.563168,-2.23392,0.0,0,0,0,0,0.0,1,1,1987.013,2232.2,12.0,12.0,3,63
v3a,90,11,22.998,93,88,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1890.507137,-2.23392,0.0,0,0,0,0,0.0,1,1,1127.205,2028.735,-11.0,-11.0,0,60
v3a,90,11,22.998,94,89,1,V3,0.0,0.0,2.0,0.0,0.0,1.0,1936.887609,-2.23392,0.0,0,0,0,0,0.0,1,1,856.014,2180.561,13.0,13.0,1,59
v3a,90,11,22.998,95,90,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,2575.496579,0.004297,0.0,5,0,0,0,0.0,0,1,1779.984,2113.921,-15.0,-15.0,2,63
v3a,90,11,22.998,96,91,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,2626.656057,0.004297,0.0,5,0,0,0,0.0,0,1,1500.977,2373.124,-21.0,-21.0,3,62
v3a,90,11,22.998,97,92,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,1907.406533,0.004297,0.0,5,0,0,0,0.0,0,1,1574.955,1442.385,17.0,17.0,0,46
v3a,90,11,22.998,98,93,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,2129.934844,0.004297,0.0,5,0,0,0,0.0,0,1,793.977,2141.914,-21.0,-21.0,1,59
v3a,90,11,22.998,99,94,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,1592.257213,0.004297,0.0,5,0,0,0,0.0,0,1,1380.664,1230.574,16.0,16.0,2,37
v3a,90,11,22.998,100,95,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,1236.078764,0.004297,0.0,5,0,0,0,0.0,0,1,966.435,1121.035,17.0,17.0,3,35
v3a,90,11,22.998,101,96,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,2046.181373,0.004297,0.0,5,0,0,0,0.0,0,1,1491.919,1757.339,-17.0,-17.0,0,61
v3a,90,11,22.998,102,97,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,1272.802471,0.004297,0.0,5,0,0,0,0.0,0,1,758.806,1281.926,-19.0,-19.0,1,43
v3a,90,11,22.998,103,98,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,1971.985887,0.004297,0.0,6,0,0,0,0.0,0,1,1445.919,1726.059,-17.0,-17.0,2,53
v3a,90,11,22.998,104,99,0,benign,0.0,0.0,1.0,0.0,0.173928,1.0,1583.740827,-0.443346,0.0,4,0,0,0,0.0,0,1,979.252,1545.992,-14.0,-14.0,3,51
v3a,90,11,22.998,105,100,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,1450.162529,0.004297,0.0,5,0,0,0,0.0,0,1,791.465,1315.135,17.0,17.0,0,43
v3a,90,11,22.998,106,101,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,2778.838025,0.004297,0.0,5,0,0,0,0.0,0,1,2071.002,1974.922,-14.0,-14.0,1,63
v3a,90,11,22.998,107,102,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,1426.781295,0.004297,0.0,5,0,0,0,0.0,0,1,789.664,1313.964,-12.0,-12.0,2,43
v3a,90,11,22.998,108,103,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,2355.486315,0.004297,0.0,5,0,0,0,0.0,0,1,1507.916,1957.916,-19.0,-19.0,3,62
v3a,90,11,22.998,109,104,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,2845.057337,0.004297,0.0,5,0,0,0,0.0,0,1,2149.87,2051.92,-16.0,-16.0,0,63
v3a,90,11,22.998,110,105,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,1955.224308,0.004297,0.0,5,0,0,0,0.0,0,1,1639.214,1305.704,-12.0,-12.0,1,46
v3a,90,11,22.998,111,106,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,2762.404215,0.004297,0.0,5,0,0,0,0.0,0,1,2109.008,2016.958,19.0,19.0,2,63
v3a,90,11,22.998,112,107,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,1435.756262,0.004297,0.0,5,0,0,0,0.0,0,1,834.358,1356.688,-18.0,-18.0,3,43
v3a,90,11,22.998,113,108,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,2291.242448,0.004297,0.0,5,0,0,0,0.0,0,1,1504.96,1954.96,21.0,21.0,0,62
v3a,90,11,22.998,114,109,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,2615.828419,0.004297,0.0,5,0,0,0,0.0,0,1,2011.961,1967.211,13.0,13.0,1,63
v3a,90,11,22.998,115,110,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,2533.895103,0.004297,0.0,5,0,0,0,0.0,0,1,1579.952,2225.172,14.0,14.0,2,62
v3a,90,11,22.998,116,111,0,benign,0.0,0.0,1.0,0.0,0.173928,1.0,2273.183377,-0.443346,0.0,4,0,0,0,0.0,0,1,1516.915,1966.915,-20.0,-20.0,3,62
v3a,90,11,22.998,117,112,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,2204.919993,0.004297,0.0,6,0,0,0,0.0,0,1,1475.951,1925.951,13.0,13.0,0,61
v3a,90,11,22.998,118,113,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,2112.034465,0.004297,0.0,5,0,0,0,0.0,0,1,1416.958,1866.958,19.0,19.0,1,61
v3a,90,11,22.998,119,114,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,1747.174817,0.004297,0.0,5,0,0,0,0.0,0,1,1031.505,1677.295,-11.0,-11.0,2,52
v3a,90,11,22.998,120,115,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,1940.944736,0.004297,0.0,5,0,0,0,0.0,0,1,1592.374,1548.114,-21.0,-21.0,3,54
v3a,90,11,22.998,121,116,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,1892.627853,0.004297,0.0,5,0,0,0,0.0,0,1,1567.479,1523.319,11.0,11.0,0,54
v3a,90,11,22.998,122,117,0,benign,0.0,0.0,1.0,0.0,0.217409,1.0,1849.173213,0.004297,0.0,5,0,0,0,0.0,0,1,1545.918,1501.858,19.0,19.0,1,54
