# Wang [22] single-snapshot kinematic check + DRL VM-migration recovery
# Native fit: V3 mobility-trace spoofing (paper Eq.II-B3 kinematic boundary).
# V1/V2 rows are OUT-OF-DISTRIBUTION baselines: Wang's detector was not
# designed for beacon-flooding (V1) or alert-cascade (V2) attacks, which
# are not primarily kinematic violations. Expect weak detection there —
# this demonstrates EDCF-Shield's variant-aware Phi^V1/V2/V3 advantage.
# Blind to compromised controller (v*b scenarios) in all cases.
method,scenario,key_type,atk_key_type,atk_count,atk_pct,cycle,row_type,time_s,TP,TN,FP,FN,Accuracy,MCC,F1,Precision,Recall,DetRate_pct,PDR_pct,ch_load_pct,CFSR,PAIR,CDR,EML_trusted_ms,EML_bypass_ms,EML_safe_ms,SO_V2I_bytes,SO_RSU2BC_bytes,MCR,CCR,BLP_throughput_tx_s,BLP_merkle_ms,BLP_multisig_ms,KRP_rekey_ms,KRP_demote_ms,label,detected,hmac_valid_pct,delta_tm_rate,gamma,eps_topo,d_prop,eta_c,phi_v1_net,phi_v2_net,phi_v3_net,n_vehicles_active
Wang_22,v3a,NONE,STOLEN_KEY,60,22.39,4,CYCLE,8.0,5600,1140,0,1260,0.842500,0.586476,0.898876,1.000000,0.816327,47.50,100.00,0.00,0.555556,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.670667,1.000000,0.3750,2.0000,0.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,6.000000,0,0.000000,0.300000,0.000000,1.280000,200
Wang_22,v3a,NONE,STOLEN_KEY,60,22.39,4,CUMULATIVE,8.0,5600,1140,0,1260,0.842500,0.622700,0.898876,1.000000,0.816327,47.50,100.00,0.00,0.555556,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.670667,1.000000,0.3750,2.0000,0.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,6.000000,0,0.000000,0.300000,0.000000,1.280000,200
Wang_22,v3a,NONE,STOLEN_KEY,60,22.39,5,CYCLE,10.0,7000,1560,0,1680,0.835938,0.593807,0.892857,1.000000,0.806452,48.15,100.00,0.00,0.573684,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.686450,1.000000,0.4000,2.0000,0.0000,16.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,8.100000,0,0.000000,0.300000,0.000000,1.280000,200
Wang_22,v3a,NONE,STOLEN_KEY,60,22.39,5,CUMULATIVE,10.0,7000,1560,0,1680,0.835938,0.623130,0.892857,1.000000,0.806452,48.15,100.00,0.00,0.573684,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.686450,1.000000,0.4000,2.0000,0.0000,16.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,8.100000,0,0.000000,0.300000,0.000000,1.280000,200
Wang_22,v3a,NONE,STOLEN_KEY,60,22.39,6,CYCLE,12.0,8400,1980,0,2100,0.831731,0.598687,0.888889,1.000000,0.800000,48.53,100.00,0.00,0.596838,0.000000,1.000000,1177.264,0.000,0.000,76,1448,0.702046,1.000000,0.4167,2.0000,0.0000,16.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,10.200000,0,0.000000,0.300000,0.000000,1.280000,200
Wang_22,v3a,NONE,STOLEN_KEY,60,22.39,6,CUMULATIVE,12.0,8400,1980,0,2100,0.831731,0.623085,0.888889,1.000000,0.800000,48.53,100.00,0.00,0.596838,0.000000,1.000000,1177.264,0.000,0.000,76,1448,0.702046,1.000000,0.4167,2.0000,0.0000,16.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,10.200000,0,0.000000,0.300000,0.000000,1.280000,200
Wang_22,v3a,NONE,STOLEN_KEY,60,22.39,7,CYCLE,14.0,9800,2340,0,2460,0.831507,0.602338,0.888486,1.000000,0.799347,48.75,100.00,0.00,0.609121,0.000000,1.000000,1183.628,0.000,0.000,76,1448,0.720157,1.000000,0.4286,2.0000,0.0000,16.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,12.000000,0,0.000000,0.300000,0.000000,1.280000,200
Wang_22,v3a,NONE,STOLEN_KEY,60,22.39,7,CUMULATIVE,14.0,9800,2340,0,2460,0.831507,0.624245,0.888486,1.000000,0.799347,48.75,100.00,0.00,0.609121,0.000000,1.000000,1183.628,0.000,0.000,76,1448,0.720157,1.000000,0.4286,2.0000,0.0000,16.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,12.000000,0,0.000000,0.300000,0.000000,1.280000,200
Wang_22,v3a,NONE,STOLEN_KEY,60,22.39,8,CYCLE,14.5,9940,2400,0,2520,0.830417,0.605023,0.887500,1.000000,0.797753,48.78,100.00,0.00,0.610759,0.000000,1.000000,1183.628,0.000,0.000,76,1448,0.737066,1.000000,0.4828,2.0000,0.0000,16.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,12.300000,0,0.000000,0.300000,0.000000,0.990000,200
Wang_22,v3a,NONE,STOLEN_KEY,60,22.39,8,CUMULATIVE,14.5,9940,2400,0,2520,0.830417,0.623817,0.887500,1.000000,0.797753,48.78,100.00,0.00,0.610759,0.000000,1.000000,1183.628,0.000,0.000,76,1448,0.737066,1.000000,0.4828,2.0000,0.0000,16.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,12.300000,0,0.000000,0.300000,0.000000,0.990000,200
